"CustomerNo","fk_catalog_segment","sku_simple","id_catalog_simple","avg_size","prediction","simple_list","cluster_total","profiles"
5040580,1,"LO961SH50WLDINDFAS-3489517",3489517,23.55,"FALSE","3489523:0.39,3489519:0.33,3489521:0.33,3489517:0.28,3489515:0.23",5,4
5041554,1,"IN071SH14TFTINDFAS-2238823",2238823,24,"FALSE","2238824:0.47,2238825:0.47,2238826:0.38,2238823:0.38,2238822:0.30,2238821:0.23,2238820:0.13",10,5
5042893,1,"BE043SH78CXLINDFAS-3265063",3265063,25,"FALSE","3265061:0.71,3265059:0.60,3265063:0.60,3265065:0.50,3265067:0.40",3,1
5042974,1,"IN071SH26TFHINDFAS-2238740",2238740,23.3,"FALSE","2238741:0.58,2238742:0.49,2238740:0.49,2238739:0.41,2238743:0.41,2238744:0.31",8,4
504344,1,"LO470SH90IEVINDFAS-1303103",1303103,26.2,"TRUE","1303103:0.60,1303102:0.51,1303101:0.43,1303098:0.40,1303099:0.40,1303100:0.40",1,1
5044765,2,"AC753SH16RLNINDFAS-2235409",2235409,27.15,"FALSE","2235410:0.49,2235409:0.46,2235411:0.41,2235408:0.36,2235412:0.33",2,2
5044765,2,"FI053SH64KBBINDFAS-2569375",2569375,24.77,"FALSE","2569385:0.49,2569383:0.48,2569381:0.41,2569379:0.34,2569377:0.33,2569375:0.31",2,2
5045379,1,"FI537SH84ONZINDFAS-3470019",3470019,26.2,"FALSE","3470017:0.67,3470015:0.58,3470019:0.57,3470013:0.47,3470011:0.36,3470009:0.33",2,1
5046184,1,"LE080SH32AIPINDFAS-3787337",3787337,25.1,"FALSE","3787339:0.58,3787341:0.58,3787337:0.54,3787335:0.45,3787331:0.40,3787333:0.38",1,1
5046184,1,"BE043SH08OLJINDFAS-3110961",3110961,25.6,"TRUE","3110961:0.59,3110959:0.52,3110963:0.51,3110957:0.43,3110955:0.40",1,1
5046432,2,"RE104SH95BOAINDFAS-2021089",2021089,25.7,"TRUE","2021089:0.43,2021090:0.43,2021091:0.40,2021088:0.40,2021092:0.40,2021093:0.34",3,3
5046953,2,"GE778SH62AVDINDFAS-3439151",3439151,26.7,"FALSE","3439153:0.49,3439149:0.47,3439151:0.46,3439147:0.43,3439145:0.37",2,2
5048488,1,"AD004SH20UFVINDFAS-1730515",1730515,25.7,"FALSE","1730514:0.64,1730515:0.56,1730516:0.43,1730517:0.31,2629577:0.22",2,1
5049340,2,"UN573SH80QQXINDFAS-2052804",2052804,28.6,"FALSE","2052802:0.56,2052801:0.53,2052803:0.45,2052804:0.39,2052805:0.38,2052806:0.35",1,1
5049600,1,"CA027SH40WZJINDFAS-2896121",2896121,24.9,"TRUE","2896121:0.54,2896123:0.47,2896119:0.40,2896125:0.35,2896117:0.28,2896115:0.22",5,3
5049964,1,"EV162SH92MTBINDFAS-2698349",2698349,23,"TRUE","2698349:0.50,2698355:0.47,2698353:0.45,2698351:0.44,2698357:0.40",2,2
5052231,2,"CR037SH75UVSINDFAS-2117430",2117430,26.162,"FALSE","2117433:0.49,2117430:0.48,2117432:0.44,2117429:0.43,2117431:0.43,2117434:0.42,2117435:0.37,2117428:0.29,2117427:0.24,2117426:0.17",2,2
5052868,1,"RE105SH88IDBINDFAS-2631679",2631679,24.5,"TRUE","2631681:0.53,2631679:0.53,2631677:0.40,2631683:0.39",1,1
5055278,3,"DI040SH57QTIINDFAS-1215587",1215587,18.62,"TRUE","1215587:0.44,1215586:0.42,1215585:0.39,1215584:0.37,1215583:0.34,1215582:0.32",5,4
5055278,3,"DI040SH65QTAINDFAS-1215537",1215537,16.93,"FALSE","1215539:0.44,1215538:0.42,1215537:0.39,1215536:0.37,1215535:0.34,1215534:0.32",5,4
5057458,1,"IN071SH48FXNINDFAS-3383415",3383415,21.6,"FALSE","1811931:0.72,1811932:0.72,1811933:0.60,3383415:0.52,1811934:0.47,1811935:0.36,1811936:0.24",5,1
5058266,1,"LA858SH32IHNINDFAS-2036198",2036198,24.7,"FALSE","2036199:0.42,2036200:0.40,2036198:0.36,2036197:0.33,2036196:0.28,2036195:0.23",5,4
5058266,1,"LA037SH98NKJINDFAS-2342323",2342323,24.9,"FALSE","2342325:0.43,2342323:0.38,2342327:0.34,2342321:0.32,2342319:0.25,2342317:0.22",5,4
5058266,1,"EZ981SH70XXTINDFAS-2067484",2067484,25,"FALSE","2067485:0.44,2067486:0.40,2067484:0.39,2067483:0.36,2067482:0.33,2067481:0.26",5,4
5061537,2,"ST446SH88AJBINDFAS-2732557",2732557,24.8,NA,"2732557:0.62,2732559:0.58,2732561:0.53,2732563:0.43,2732565:0.39,2732567:0.34,2732571:0.33,2732569:0.33",2,1
5063638,1,"IN071SH48ULJINDFAS-1900242",1900242,24.7,"TRUE","1900242:0.50,1900243:0.47,1900241:0.42,1900244:0.38,1900240:0.34,1900239:0.31",2,2
5064751,1,"HY945SH21TZAINDFAS-1785981",1785981,25,"FALSE","1785982:0.45,1785981:0.40,1785983:0.39,1785980:0.36,1785979:0.30,1785978:0.25",7,3
506492,1,"LA037SH00NKHINDFAS-2342313",2342313,25.7,"TRUE","2342313:0.58,2342311:0.51,2342315:0.45,2342305:0.40,2342307:0.39,2342309:0.38",1,1
5065660,1,"LA858SH90SEJINDFAS-2884855",2884855,23.3,"TRUE","2884855:0.54,2884857:0.51,2884853:0.46,2884859:0.42,2884861:0.34,2884863:0.27",3,2
5065675,1,"CR037SH96EBFINDFAS-3738235",3738235,25.4,"TRUE","3738235:0.54,3738233:0.48,3738231:0.41,3738229:0.39",1,1
5068670,2,"CR037SH87UVGINDFAS-2117333",2117333,23.622,"FALSE","2117335:0.56,2117334:0.47,2117336:0.46,2117333:0.40,2117340:0.40,2117337:0.40,2117339:0.39,2117338:0.39,2117341:0.37,2117332:0.30",1,1
5068951,1,"RE105SH73NREINDFAS-2226600",2226600,25.5,"FALSE","2226601:0.52,2226600:0.47,2226599:0.34,2226598:0.33",5,3
5068951,1,"SK112SH64AHJINDFAS-2312711",2312711,26,"TRUE","2312711:0.53,2312712:0.45,2312710:0.40,2312709:0.30",5,3
5068951,1,"RE105SH80MDJINDFAS-2391467",2391467,25.5,"FALSE","2391469:0.52,2391467:0.47,2391465:0.34,2391463:0.33",5,3
5068951,1,"RE105SH29DPIINDFAS-2320314",2320314,25.5,"FALSE","2320311:0.52,2320314:0.47,2320313:0.34,2320312:0.33",5,3
5068951,1,"RE105SH75DLWINDFAS-618599",618599,25.5,"FALSE","618600:0.52,618599:0.47,618598:0.34,618597:0.33",5,3
5068951,1,"RE105SH77ZFMINDFAS-1556994",1556994,25.5,"FALSE","1556995:0.52,1556994:0.47,1556993:0.34,1556992:0.33",5,3
507011,1,"SA038SH20EVFINDFAS-2621457",2621457,23.55,"TRUE","2621457:0.67,2621455:0.58,2621459:0.55,2621461:0.44,2621463:0.36,2621465:0.33",2,1
5073347,1,"WE286SH60MYXINDFAS-2994379",2994379,23.7,"TRUE","2994379:0.68,2994377:0.65,2994381:0.53,2994383:0.44,2994385:0.35,2994387:0.24",30,5
5073347,1,"MI162SH96JFFINDFAS-3220771",3220771,24.3,"FALSE","3220769:0.71,3220767:0.62,3220771:0.58,3220773:0.47,3220775:0.38,3220777:0.27",30,5
5073347,1,"WE286SH62MYVINDFAS-2994367",2994367,23.7,"TRUE","2994367:0.68,2994365:0.65,2994369:0.53,2994371:0.44,2994373:0.35,2994375:0.24",30,5
507429,2,"AM360SH46YENINDFAS-1961287",1961287,26,"TRUE","1961287:0.50,1961286:0.50,1961285:0.43,1961288:0.42,1961289:0.33,1961290:0.31",2,2
507567,1,"CA028SH71FCIINDFAS-621700",621700,24.3,"FALSE","621701:0.71,621702:0.62,621700:0.60,621703:0.51,621699:0.47,621698:0.38",3,1
5077660,1,"JC046SH41DBMINDFAS-2200322",2200322,24.3,"FALSE","2200323:0.36,2200322:0.32,2200324:0.31,2200321:0.29,2200325:0.26,2200320:0.25",10,5
5078249,2,"FI053SH88YVFINDFAS-1909241",1909241,25.4,"FALSE","1909242:0.59,1909241:0.52,1909243:0.51,1909240:0.44,1909244:0.43,1909245:0.39",1,1
5080344,2,"CR037SH79OOUINDFAS-2005875",2005875,27.94,"FALSE","1100618:0.59,2005875:0.54,1100619:0.49,1100620:0.44,1100621:0.42,1100617:0.39,1691522:0.37,1100616:0.31,1100614:0.27,1100615:0.20",1,1
5080344,2,"CR037SH88UVFINDFAS-2117329",2117329,27.94,"FALSE","2117328:0.59,2117329:0.54,2117327:0.49,2117330:0.44,2117326:0.42,2117325:0.39,2117331:0.37,2117324:0.31,2117323:0.27,2117322:0.20",1,1
5080425,1,"RE105SH15ALWINDFAS-1285111",1285111,24.5,"FALSE","1285110:0.49,1285113:0.48,1285111:0.39,1285112:0.36",4,2
5080425,3,"AD004SH14NFDINDFAS-2044848",2044848,20.25,"TRUE","2044848:0.49,2044849:0.48,2044847:0.47,2044850:0.44,2044846:0.44,2044851:0.41,2044852:0.39,2044853:0.37,2044854:0.32",4,3
5080425,3,"AD004SH58UCVINDFAS-1166844",1166844,19.5,"FALSE","1166845:0.49,1166846:0.48,1166844:0.47,1166843:0.44,1166847:0.44,1166848:0.41,1166849:0.39,1166850:0.37,1166851:0.32",4,3
5080425,3,"DI040SH62PLDINDFAS-1719147",1719147,17.78,"TRUE","1719147:0.41,1719146:0.38,1719145:0.35,1719144:0.32,1719143:0.30",4,3
5081258,1,"ZC657SH58SIVINDFAS-3840213",3840213,25,"FALSE","3840211:0.56,3840213:0.47,3840209:0.46,3840215:0.39,3840207:0.39,3840217:0.31",5,3
5081728,2,"FI053SH97EHYINDFAS-2204003",2204003,24.77,"FALSE","2204006:0.37,2204005:0.37,2204007:0.35,2204004:0.32,2204008:0.29,2204003:0.27",4,4
5082073,1,"ZC657SH70HWBINDFAS-2630829",2630829,25,"TRUE","2630829:0.60,2630831:0.52,2630827:0.50,2630833:0.43,2630823:0.40,2630825:0.40",1,1
5082707,2,"AN429SH58TPXINDFAS-3243507",3243507,25.3,"FALSE","3243509:0.50,3243511:0.47,3243513:0.46,3243507:0.42,3243515:0.38,3243517:0.33",2,2
5083573,2,"CO036SH34VDP-105547",105547,24.5,"FALSE","105549:0.53,105548:0.53,105550:0.40,105547:0.40,105552:0.39,105551:0.38,105546:0.33,105545:0.21,105544:0.12",1,1
50850,1,"LO470SH36QFRINDFAS-4211965",4211965,24.3,"TRUE","4211965:0.45,4211967:0.38,4211963:0.38,4211969:0.32,4211961:0.32,4211971:0.25",7,4
50850,1,"AL009SH42UGNINDFAS-3772043",3772043,24.77,"FALSE","3772041:0.44,3772043:0.40,3772045:0.34,3772047:0.27",7,4
50850,1,"AL009SH46UGJINDFAS-3772027",3772027,24.77,"FALSE","3772025:0.44,3772027:0.40,3772029:0.34,3772031:0.27",7,4
50850,1,"IN071SH68DHJINDFAS-3382425",3382425,24,"TRUE","3382425:0.42,3382427:0.41,3382429:0.35,3382423:0.35,3382421:0.29,3382431:0.27",7,4
50850,1,"AL007SH53TWOINDFAS-2177602",2177602,24.384,"TRUE","2177602:0.45,2177603:0.39,2177601:0.38,2177604:0.31,2177605:0.26",7,4
50850,1,"CA027SH66EQBINDFAS-3386407",3386407,24.9,"FALSE","3386405:0.40,3386407:0.39,3386403:0.31,3386409:0.31,3386401:0.27,3386411:0.21",7,4
5086258,1,"CA027SH56HGTINDFAS-3332255",3332255,24.9,"FALSE","3332259:0.59,3332257:0.46,3332249:0.40,3332251:0.39,3332255:0.39,3332253:0.38",1,1
508797,1,"MI162SH16JMDINDFAS-3221853",3221853,23.55,"FALSE","3221857:0.60,3221847:0.52,3221855:0.50,3221849:0.43,3221851:0.40,3221853:0.40",1,1
508913,1,"KI520SH77VDQINDFAS-1667045",1667045,25,"TRUE","1667044:0.50,1667045:0.50,1667046:0.44,1667043:0.41,1667047:0.36,1667042:0.35",2,2
509005,2,"UN573SH56XGLINDFAS-2897119",2897119,27.8,"FALSE","2897117:0.62,2897115:0.59,2897119:0.50,2897121:0.39,2897123:0.32,2897125:0.29",2,1
5091131,1,"NE717SH54XNLINDFAS-2603103",2603103,23,"FALSE","2603105:0.60,2603103:0.52,2603107:0.50,2603109:0.40,2603111:0.40,2603113:0.40",1,1
5091247,2,"FR057SH14IZXINDFAS-2924611",2924611,27,"FALSE","2924615:0.60,2924613:0.53,2924611:0.47,2924609:0.40,2924607:0.38",1,1
5093013,1,"AD004SH22WCZINDFAS-1436086",1436086,24.8,"FALSE","1436087:0.44,1436088:0.42,1436086:0.38,1436089:0.34,2629561:0.25",7,3
5094441,1,"LA037SH98NKJINDFAS-2342321",2342321,23.8,"TRUE","2342321:0.59,2342319:0.53,2342317:0.46,2342323:0.43,2342325:0.31,2342327:0.24",4,2
5094760,1,"ST446SH60SHFINDFAS-3240273",3240273,22.2,NA,"3240277:0.55,3240275:0.55,3240273:0.51,3240279:0.48,3240281:0.32,3240283:0.24",4,2
5095090,1,"KI520SH82JFPINDFAS-1982785",1982785,25.55,"TRUE","1982785:0.65,1982784:0.56,1982786:0.55,1982783:0.46,1982782:0.35,1982781:0.26,1982780:0.17",13,3
5095090,1,"MI162SH38JHLINDFAS-3221121",3221121,25.55,"TRUE","3221121:0.65,3221119:0.56,3221123:0.55,3221117:0.46,3221115:0.35,3221125:0.26",13,3
5095266,1,"ST446SH45FFAINDFAS-2324287",2324287,22.5,NA,"2324288:0.53,2324287:0.53,2324286:0.49,2324289:0.46,2324285:0.40,2324290:0.39,2324291:0.37",1,1
5096350,1,"TE228SH54TMFINDFAS-1783256",1783256,24.5,"FALSE","1783255:0.59,1783256:0.53,1783254:0.53,1783257:0.45,1783253:0.43,1783258:0.40,1783259:0.39",1,1
5096775,2,"UN573SH64OFVINDFAS-2394963",2394963,27.8,"FALSE","2394961:0.49,2394959:0.42,2394963:0.41,2394965:0.32,2394967:0.23,2394969:0.17",6,3
5097004,1,"CA027SH24WZZINDFAS-2896217",2896217,24.9,"TRUE","2896217:0.43,2896219:0.42,2896221:0.33,2896215:0.32,2896213:0.22,2896211:0.17",12,3
5097121,1,"ZC657SH14GUNINDFAS-2434799",2434799,24.3,"FALSE","2434801:0.56,2434799:0.54,2434803:0.48,2434797:0.44,2434805:0.40,2434795:0.40",1,1
5097523,1,"ST131SH98XYJINDFAS-2418743",2418743,26.2,NA,"2418743:0.64,2418741:0.55,2418739:0.46,2418737:0.36,2418735:0.25,2418733:0.16",10,3
5097523,1,"AE303SH85NPAINDFAS-1884139",1884139,26,"TRUE","1884139:0.61,1884138:0.54,1884137:0.39,1884136:0.24,1884135:0.14,1884134:0.11",10,3
5097523,1,"MI162SH26JLTINDFAS-3221787",3221787,26.2,"TRUE","3221787:0.64,3221797:0.55,3221795:0.46,3221793:0.36,3221791:0.25,3221789:0.16",10,3
5097523,1,"TE228SH56KAHINDFAS-2751377",2751377,25.7,"TRUE","2751377:0.57,2751375:0.52,2751373:0.48,2751371:0.39,2751369:0.33,2751367:0.24",10,3
5097523,1,"KI520SH32YZBINDFAS-3729625",3729625,26.2,"TRUE","3729625:0.64,3729623:0.55,3729621:0.46,3729619:0.36,3729617:0.25,3729615:0.16",10,3
5097523,1,"TE228SH78TLHINDFAS-1783089",1783089,25.1,"FALSE","1783091:0.57,1783090:0.52,1783089:0.48,1783088:0.39,1783087:0.33,1783086:0.24,1783085:0.14",10,3
5097523,2,"AN429SH84BMTINDFAS-3142811",3142811,26,"TRUE","3142813:0.36,3142811:0.36,3142817:0.36,3142815:0.32,3142809:0.31",7,4
5097713,2,"UR334SH64TCDINDFAS-3361487",3361487,26.3,"FALSE","3361485:0.59,3361487:0.52,3361489:0.44,3361491:0.39,3361495:0.38,3361493:0.38",1,1
5097713,2,"BU024SH60XQLINDFAS-3548875",3548875,26.3,"FALSE","3548873:0.60,3548871:0.52,3548875:0.52,3548877:0.44,3548879:0.40,3548881:0.39",1,1
5097876,2,"UN573SH34XHHINDFAS-2897249",2897249,27,"FALSE","2897247:0.49,2897249:0.47,2897251:0.38,2897253:0.33,2897255:0.32,2897257:0.29",2,2
5102334,2,"RE104SH70NVTINDFAS-2759521",2759521,27.9,"NOPRED","2759517:0.40,2759515:0.40,2759513:0.40,2759511:0.39,2759521:0.39,2759519:0.38",1,1
5102739,1,"JC046SH45DBIINDFAS-2200296",2200296,23,"TRUE","2200296:0.67,2200297:0.58,2200298:0.47,2200299:0.36,2200300:0.27,2200301:0.17",11,2
5106871,1,"UR080SH98PLLINDFAS-2049976",2049976,24.4,"TRUE","2049976:0.49,2049977:0.48,2049978:0.45,2049975:0.41,2049979:0.33,2049980:0.24",2,2
5111415,1,"JC046SH92XRZINDFAS-2251301",2251301,22.4,"FALSE","2251296:0.60,2251297:0.52,2251301:0.52,2251298:0.42,2251302:0.40,2251300:0.40,2251299:0.40",1,1
5116426,1,"IN071SH89GOGINDFAS-1753854",1753854,24.7,"TRUE","1753854:0.60,1753855:0.52,1753853:0.50,1753856:0.42,1753852:0.40,1753851:0.37",1,1
5117467,2,"FR057SH54IYJINDFAS-2924413",2924413,27.5,"FALSE","2924409:0.57,2924411:0.51,2924407:0.49,2924413:0.44,2924415:0.40",1,1
5117467,2,"AN429SH76KHFINDFAS-1307340",1307340,28,"FALSE","1307337:0.56,1307338:0.55,1307339:0.47,1307336:0.47,1307340:0.40",1,1
511852,1,"WE286SH17JWKINDFAS-2153366",2153366,23.7,"FALSE","2153369:0.36,2153368:0.36,2153370:0.36,2153367:0.35,2153366:0.32,2153365:0.28",4,4
511995,1,"ZC657SH74KGFINDFAS-2928157",2928157,24.3,"TRUE","2928157:0.71,2928159:0.60,2928155:0.59,2928161:0.51,2928153:0.50,2928163:0.40",3,1
5120206,1,"ZC657SH00VWLINDFAS-1004689",1004689,24.3,"FALSE","1004688:0.60,1004687:0.52,1004689:0.50,1004691:0.40,1004692:0.40,1004690:0.40",1,1
5120228,1,"ZC657SH77MREINDFAS-2043470",2043470,23.55,"FALSE","2043473:0.56,2043472:0.48,2043474:0.47,2043471:0.39,2043470:0.30,2043469:0.24",5,2
5120228,1,"ZC657SH57TKCINDFAS-1898140",1898140,23,"FALSE","1898144:0.56,1898143:0.48,1898145:0.47,1898142:0.39,1898141:0.30,1898140:0.24",5,2
5121775,1,"LA037SH12UVBINDFAS-2411423",2411423,24.9,"FALSE","2411433:0.57,2411423:0.55,2411425:0.43,2411431:0.43,2411429:0.36,2411427:0.30",10,2
5121775,1,"LA858SH16IIDINDFAS-2036309",2036309,24,"TRUE","2036309:0.60,2036310:0.58,2036311:0.49,2036308:0.49,2036307:0.40,2036312:0.39",10,2
5121775,1,"BE043SH52TDNINDFAS-1948221",1948221,25,"FALSE","1948220:0.64,1948221:0.54,1948219:0.54,1948222:0.45,1948223:0.36,1948224:0.27",10,2
5123289,2,"FR057SH75GEMINDFAS-1348910",1348910,28,"FALSE","1348906:0.40,1348907:0.40,1348908:0.35,1348909:0.33,1348910:0.30",5,4
512482,1,"AE303SH60NPZINDFAS-1884286",1884286,23.5,"FALSE","1884287:0.53,1884286:0.45,1884288:0.40,1884289:0.34,1884285:0.33,1884284:0.26",5,3
5126928,2,"CO036SH34VDP-105547",105547,24.5,"FALSE","105552:0.39,105551:0.30,105549:0.29,105548:0.29,105550:0.27,105547:0.22,105546:0.19,105545:0.12,105544:0.06",6,5
5126928,2,"CO036SH34VDP-105548",105548,25.5,"FALSE","105552:0.39,105551:0.30,105549:0.29,105548:0.29,105550:0.27,105547:0.22,105546:0.19,105545:0.12,105544:0.06",6,5
5127,1,"EZ981SH03XWMINDFAS-2067284",2067284,23.9,"TRUE","2067285:0.54,2067284:0.54,2067286:0.50,2067287:0.43,2067283:0.43,2067288:0.38",1,1
5127,1,"PI727SH56PHFINDFAS-2166398",2166398,24.8,"FALSE","2166397:0.57,2166398:0.53,2166396:0.49,2166399:0.43,2166395:0.40,2166400:0.40",1,1
5127716,1,"AC753SH04DRNINDFAS-1919002",1919002,27.01,"TRUE","1919002:0.56,1919001:0.53,1919003:0.43,1919000:0.42,1919004:0.31",1,1
5129871,1,"KI520SH84TZNINDFAS-3188919",3188919,25.55,"FALSE","3188915:0.60,3188917:0.50,3188913:0.50,3188919:0.43,3188911:0.42,3188921:0.40",1,1
5129978,1,"IN071SH07TGAINDFAS-2238871",2238871,26,"FALSE","2238870:0.43,2238871:0.41,2238869:0.36,2238868:0.29,2238867:0.26,2238866:0.22",7,4
5131531,1,"ST131SH90GYFINDFAS-2626659",2626659,23.55,NA,"2626661:0.50,2626657:0.50,2626659:0.44,2626663:0.42,2626665:0.35,2626667:0.33",2,2
5133458,1,"MI162SH98JIZINDFAS-3221361",3221361,25,"FALSE","3221355:0.50,3221357:0.44,3221361:0.38,3221359:0.38,3221363:0.33,3221365:0.27",4,3
5135693,3,"AD004SH18NEZINDFAS-2044812",2044812,20.25,"FALSE","2044810:0.51,2044811:0.48,2044812:0.45,2044813:0.41,2044818:0.40,2044815:0.40,2044816:0.39,2044814:0.39,2044817:0.39",1,1
5135693,3,"PU102SH89YMKINDFAS-2068731",2068731,21,"FALSE","2068727:0.56,2068728:0.52,2068729:0.50,2068730:0.46,2068731:0.42,2068732:0.40,2068734:0.40,2068733:0.40",1,1
5135693,3,"AD004SH18NEZINDFAS-2044810",2044810,18.75,"TRUE","2044810:0.51,2044811:0.48,2044812:0.45,2044813:0.41,2044818:0.40,2044815:0.40,2044816:0.39,2044814:0.39,2044817:0.39",1,1
5135693,3,"KI446SH03XXSINDFAS-1674788",1674788,21.25,"FALSE","1674784:0.53,1674785:0.51,1674786:0.48,1674787:0.44,1674788:0.41,1674789:0.39,1674790:0.39",1,1
5135693,3,"SP115SH04ZWTINDFAS-2961925",2961925,21.3,"NOPRED","2961923:0.44,2961925:0.41,2961933:0.40,2961927:0.40,2961931:0.40,2961929:0.40",1,1
5135693,3,"PU102SH46UPTINDFAS-1224052",1224052,20,"FALSE","1224054:0.56,1224055:0.52,1224056:0.50,1224052:0.46,1224053:0.42",1,1
5135918,1,"ZC657SH92KLFINDFAS-3044823",3044823,23.55,"TRUE","3044823:0.60,3044821:0.52,3044825:0.50,3044831:0.40,3044827:0.40,3044829:0.40",1,1
5137,2,"NU094SH71IKAINDFAS-484640",484640,25,"FALSE","484645:0.52,484641:0.40,484643:0.40,484644:0.40,484640:0.39,484642:0.38",1,1
5138484,1,"JC046SH67DEIINDFAS-2200776",2200776,23.55,"FALSE","2200777:0.50,2200776:0.45,2200778:0.42,2200775:0.38,2200779:0.35,2200780:0.33",2,2
5138484,1,"ME936SH14NBDINDFAS-3757805",3757805,24.3,"TRUE","3757805:0.50,3757803:0.45,3757807:0.42,3757801:0.38,3757809:0.35,3757811:0.33,3757799:0.33",2,2
513861,1,"MY465SH44GHFINDFAS-3390739",3390739,24.3,"TRUE","3390739:0.67,3390741:0.56,3390737:0.55,3390743:0.47,3390735:0.47,3390745:0.37",2,1
513861,1,"MY465SH26GHXINDFAS-3390847",3390847,24.3,"TRUE","3390847:0.67,3390849:0.56,3390845:0.55,3390851:0.47,3390843:0.47,3390853:0.37",2,1
514230,1,"MY465SH06GEVINDFAS-3390371",3390371,25.55,"TRUE","3390371:0.57,3390369:0.50,3390373:0.49,3390367:0.41,3390365:0.31,3390363:0.29",3,2
5143912,2,"CO673SH31UKM-103689",103689,28,"FALSE","103687:0.56,103688:0.50,103689:0.41,103690:0.33,103691:0.27,103692:0.26",3,2
5146656,3,"KI446SH23LJOINDFAS-2221020",2221020,18.25,"TRUE","2221020:0.56,2221019:0.55,2221018:0.52,2221017:0.50,2221016:0.49,2221015:0.45",3,2
5146923,2,"CR037SH76UVRINDFAS-2117422",2117422,26.67,"FALSE","2117423:0.33,2117421:0.32,2117422:0.31,2117424:0.30,2117420:0.27,2117425:0.25,2117419:0.17,2117418:0.13,2117417:0.09",8,6
5151149,1,"ST131SH90ZSJINDFAS-1679148",1679148,25.55,NA,"1679148:0.53,1679147:0.46,1679149:0.45,1679146:0.37,1679145:0.28,1679144:0.21",15,5
5153260,2,"AC753SH02IIJINDFAS-2502631",2502631,28.8,"FALSE","2502625:0.47,2502627:0.46,2502629:0.45,2502631:0.36,2502633:0.33",2,2
515415,1,"WA618SH32CJNINDFAS-2259822",2259822,23.55,"FALSE","2259826:0.46,2259825:0.39,2259822:0.38,2259821:0.34,2259824:0.33,2259823:0.32",9,3
515415,2,"KO063SH60SIHINDFAS-3062325",3062325,26.5,"FALSE","3062327:0.56,3062329:0.49,3062325:0.43,3062323:0.33,3062321:0.25",5,2
5154819,1,"LY865SH02QUFINDFAS-3058779",3058779,23.8,"FALSE","3058781:0.70,3058779:0.66,3058783:0.56,3058777:0.52,3058785:0.42,3058775:0.38",4,1
5159732,1,"ZE980SH84LBFINDFAS-2571327",2571327,23.7,"FALSE","2571331:0.39,2571329:0.37,2571327:0.34,2571333:0.33,2571325:0.27,2571323:0.20",6,3
5159732,1,"BE043SH37ZIOINDFAS-2127959",2127959,25.6,"TRUE","2127957:0.40,2127958:0.40,2127959:0.40,2127960:0.34,2127956:0.33,2127961:0.28",6,3
5162345,2,"RE105SH10ICFINDFAS-2631577",2631577,29,"FALSE","2631573:0.56,2631571:0.51,2631575:0.43,2631569:0.39,2631577:0.37,2631579:0.36",1,1
516239,1,"TE228SH46ASFINDFAS-2964787",2964787,23.5,"TRUE","2964787:0.76,2964789:0.64,2964791:0.56,2964793:0.44,2964795:0.38,2964797:0.32",10,1
5162682,1,"LA037SH98NKJINDFAS-2342325",2342325,25.7,"TRUE","2342325:0.58,2342323:0.51,2342327:0.45,2342317:0.40,2342319:0.39,2342321:0.38",1,1
5163287,1,"CA027SH70HGFINDFAS-3332171",3332171,24.9,"TRUE","3332171:0.65,3332173:0.56,3332169:0.48,3332175:0.42,3332167:0.34,3332165:0.33",2,1
5163437,1,"ZC657SH18XHXINDFAS-2897361",2897361,25,"TRUE","2897361:0.50,2897357:0.50,2897363:0.44,2897355:0.44,2897359:0.42,2897365:0.36",2,2
5163437,1,"ZC657SH18XHXINDFAS-2897357",2897357,23.55,"TRUE","2897361:0.50,2897357:0.50,2897363:0.44,2897355:0.44,2897359:0.42,2897365:0.36",2,2
516510,1,"ST446SH96VDJINDFAS-1003035",1003035,25.9,NA,"1003035:0.66,1003034:0.64,1003033:0.56,1003032:0.46,1003031:0.42,1003030:0.37,1003029:0.29,1003028:0.28,1003027:0.27,1003026:0.23",3,1
5165676,2,"AR015SH02EEJINDFAS-2972515",2972515,27.9,"TRUE","2972515:0.55,2972513:0.53,2972517:0.44,2972523:0.43,2972519:0.40,2972521:0.33",1,1
516597,1,"ZC657SH54YIFINDFAS-1738418",1738418,25,"FALSE","1738419:0.50,1738418:0.44,1738420:0.42,1738417:0.35,1738416:0.27,1738415:0.25",4,3
516597,1,"KI520SH20LNVINDFAS-3227433",3227433,25,"FALSE","3227435:0.50,3227433:0.44,3227437:0.42,3227431:0.35,3227429:0.27,3227427:0.25",4,3
5168291,1,"WA618SH92KEPINDFAS-2870303",2870303,25,"FALSE","2870305:0.57,2870303:0.50,2870307:0.49,2870301:0.43,2870299:0.35,2870297:0.30",3,2
5176006,1,"IN071SH28TKLINDFAS-1600658",1600658,24.7,"FALSE","1600656:0.57,1600657:0.54,1600655:0.48,1600658:0.44,1600660:0.38,1600659:0.38,1600654:0.33",1,1
5176089,1,"TO327SH90ZDLINDFAS-3934731",3934731,25.3,"FALSE","3934729:0.56,3934727:0.56,3934731:0.46,3934735:0.39,3934733:0.38,3934737:0.34",1,1
5176296,2,"UN573SH02INDINDFAS-4073655",4073655,30.2,"FALSE","4073649:0.57,4073651:0.52,4073647:0.47,4073653:0.41,4073645:0.39,4073655:0.35",1,1
